date_created,item_id,seller_id,status,text,answer,smaller_title
2019-11-28T23:40:45.000-04:00,MLA817804577,467409779,ANSWERED,como se que los productos realmente se donan...,"{'text': '¡Hola! Los productos ""Banco de Alimentos"" son virtuales y no reales. Con la compra de alguno de ellos estás participando de una campaña de recaudación donando el importe del mismo para que desde nuestra ONG (Banco de Alimentos de Buenos Aires) podamos seguir colaborando con personas que sufren inseguridad alimentaria. En otras palabras, no recibirás el producto físicamente sino que con la compra estarás donando el monto del precio que figura. Para conocer más acerca del Banco de Alimentos ingresá a https://www.bancodealimentos.org.ar/ ¡Un saludo!', 'status': 'ACTIVE', 'date_created': '2019-12-02T08:25:24.779-04:00'}",Canasta
2019-11-29T16:02:23.000-04:00,MLA817804577,467409779,ANSWERED,"Hola consulta ""El banco de alimentos "" organización sin fines de lucro y la donaciones son para la logística? Disculpame pero es muy poca la información que dan o algo que lo avale , algun enlace a alguna páginas web o telefono de esta organización sin fines de lucro? Gracias y aguardo respuesta.","{'text': '¡Hola! ¡Gracias por escribirnos! Somos una organización sin fines de lucro que contribuye a reducir el hambre solicitando donaciones de alimentos aptos para el consumo a: empresas, supermercados y productores agropecuarios, a fin de almacenarlos, clasificarlos y distribuirlos entre 1000 comedores y otras organizaciones sociales ubicadas en CABA y GBA. De esta manera, colaboramos con la alimentación de más de 140.000 personas por día. Conocé más acerca de cómo trabajamos visitando nuestra página web: https://www.bancodealimentos.org.ar/nosotros/quienes-somos/ ¡Saludos!', 'status': 'ACTIVE', 'date_created': '2019-12-02T08:16:38.090-04:00'}",Canasta
2019-11-28T09:04:59.000-04:00,MLA817804577,467409779,BANNED,"<p style=""display: inline-block;font-family:Helvetica,Arial,'sans-serif';font-size:13px;line-height:17px;background: url('http://static.mlstatic.com/org-img/ch/ui/0.10.7/assets/icons.png') no-repeat;border-radius: 3px;border-style: solid;border-width: 1px;margin: 0 0 5px;padding: 8px 10px 8px 34px;text-shadow: 0 1px 0 rgba(255, 255, 255, 0.5);background-color: #FCF8CB;background-position: -225px -101px;border-color: #E4E2B8;"">Tuvimos que borrar esta pregunta porque no cumple con nuestras <a href=""http://ayuda.mercadolibre.com.ar/ayuda/listado/politicas-de-publicacion-PPML"">Políticas de Publicación</a>.</p>",,Canasta
2019-11-25T17:35:14.000-04:00,MLA817804577,467409779,ANSWERED,Hola de que fabricante es? Saludos,"{'text': '<p style=""display: inline-block;font-family:Helvetica,Arial,\'sans-serif\';font-size:13px;line-height:17px;background: url(\'http://static.mlstatic.com/org-img/ch/ui/0.10.7/assets/icons.png\') no-repeat;border-radius: 3px;border-style: solid;border-width: 1px;margin: 0 0 5px;padding: 8px 10px 8px 34px;text-shadow: 0 1px 0 rgba(255, 255, 255, 0.5);background-color: #FCF8CB;background-position: -225px -101px;border-color: #E4E2B8;"">Tuvimos que borrar esta respuesta porque no cumple con nuestras <a href=""http://ayuda.mercadolibre.com.ar/ayuda/listado/politicas-de-publicacion-PPML"">Políticas de Publicación</a>.</p>', 'status': 'BANNED', 'date_created': '2019-11-26T07:56:35.448-04:00'}",Canasta
2019-10-12T08:29:21.000-04:00,MLA817804577,467409779,ANSWERED,Por que me dice que tengo que acordar la entrega con ustedes? que tengo que poner alli?,"{'text': 'Hola POYENECAYAN, gracias por tu consulta! La plataforma por default decuelve esa leyenda, pero te confirmo que son productos virtuales. Por cualquier otra consulta, no dudes en escribirnos. Muchas gracias! Belén', 'status': 'ACTIVE', 'date_created': '2019-10-16T14:35:03.436-04:00'}",Canasta
2019-10-12T12:10:33.000-04:00,MLA817805783,467409779,ANSWERED,Se dona la totalidad del importe o mercado libre se queda con la comisión de mercadopago?,"{'text': 'Hola Rodrigo, gracias por tu consulta! Se dona la totalidad de la compra a Banco de Alimentos. Mercado Libre nos dona la plataforma para poder realizar la campaña. Saludos!', 'status': 'ACTIVE', 'date_created': '2019-10-16T14:21:30.731-04:00'}",Combo
2019-12-07T07:47:58.000-04:00,MLA817800499,467409779,ANSWERED,"Creo que le gente debería leer la descripción antes de ""comprar"".","{'text': 'Buenos días! Sí, tal y como indica la descripción, los productos ""Banco de Alimentos"" son virtuales y no reales. Con la compra de alguno de ellos estás participando de una campaña de recaudación donando el importe del mismo para que desde nuestra ONG (Banco de Alimentos de Buenos Aires) podamos seguir colaborando con personas que sufren inseguridad alimentaria. Un saludo!', 'status': 'ACTIVE', 'date_created': '2019-12-09T08:00:29.413-04:00'}",Fideos
2019-11-28T12:55:57.000-04:00,MLA817800499,467409779,ANSWERED,"Sería bueno y serio si especificarán cuanto se dona del producto. Por que si es un paquete de fideos, es un robo!!! Alguien está haciendo margen. 55pesos vale un paquete de matarazzo en jumbo.","{'text': '<p style=""display: inline-block;font-family:Helvetica,Arial,\'sans-serif\';font-size:13px;line-height:17px;background: url(\'http://static.mlstatic.com/org-img/ch/ui/0.10.7/assets/icons.png\') no-repeat;border-radius: 3px;border-style: solid;border-width: 1px;margin: 0 0 5px;padding: 8px 10px 8px 34px;text-shadow: 0 1px 0 rgba(255, 255, 255, 0.5);background-color: #FCF8CB;background-position: -225px -101px;border-color: #E4E2B8;"">Tuvimos que borrar esta respuesta porque no cumple con nuestras <a href=""http://ayuda.mercadolibre.com.ar/ayuda/listado/politicas-de-publicacion-PPML"">Políticas de Publicación</a>.</p>', 'status': 'BANNED', 'date_created': '2019-11-28T14:14:17.417-04:00'}",Fideos
2019-11-26T08:52:24.000-04:00,MLA817800499,467409779,ANSWERED,Bienos dia ! Si conpro hacen entregas a domicilio en caba?,"{'text': '<p style=""display: inline-block;font-family:Helvetica,Arial,\'sans-serif\';font-size:13px;line-height:17px;background: url(\'http://static.mlstatic.com/org-img/ch/ui/0.10.7/assets/icons.png\') no-repeat;border-radius: 3px;border-style: solid;border-width: 1px;margin: 0 0 5px;padding: 8px 10px 8px 34px;text-shadow: 0 1px 0 rgba(255, 255, 255, 0.5);background-color: #FCF8CB;background-position: -225px -101px;border-color: #E4E2B8;"">Tuvimos que borrar esta respuesta porque no cumple con nuestras <a href=""http://ayuda.mercadolibre.com.ar/ayuda/listado/politicas-de-publicacion-PPML"">Políticas de Publicación</a>.</p>', 'status': 'BANNED', 'date_created': '2019-11-26T11:13:04.234-04:00'}",Fideos
2019-12-03T07:56:53.000-04:00,MLA817805141,467409779,ANSWERED,Hola gracias por responder yo no se mucho de celular jaja pero me encantaría que nos ayudes a ayudar alas gentes que necesitan si pueden  mandar para armar bolsones y repartir alas gentes familiares que más lo necesiten si pueden y quieren pueden mandar mi domiciolio es rincón de los sauces (Neuquén ) calle chubut 763 mi nombre es yrene Cáceres que Dios los bendiga y muchas gracias,"{'text': 'Buen día! Somos el Banco de Alimentos de Buenos Aires y colaboramos con organizaciones sociales de CABA y GBA. Te invitamos a contactarte con la Red Argentina de Bancos de Alimentos, organización que nuclea a todos los Bancos de Alimentos del país: https://www.redbda.org.ar/ Un saludo y gracias por escribirnos!', 'status': 'ACTIVE', 'date_created': '2019-12-05T09:30:24.029-04:00'}",Pack De Aguas
2019-11-29T06:43:00.000-04:00,MLA817805141,467409779,ANSWERED,Hola buen día una consulta acá donde yo vivo hay muchas familias que no tienen para comer abría alguna posibilidad de recibir alguna ayuda de ustedes para ayudar a las familias que no tienen acá en rincón de los sauces,"{'text': 'Buen día! Gracias por escribirnos! Desde el Banco de Alimentos colaboramos con personas con necesidad alimenticia a través de organizaciones sociales. Si conocés a alguna de tu zona que necesite ayuda, te invitamos a compartirle nuestra página web donde pueden inscribirse para comenzar a recibir alimentos: www.bancodealimentos.org.ar Un saludo!', 'status': 'ACTIVE', 'date_created': '2019-12-02T08:13:04.951-04:00'}",Pack De Aguas
2019-11-30T15:06:37.000-04:00,MLA817805141,467409779,ANSWERED,Cómo se que el dinero que recauda banco de alimentos se destina realmente a las personas necesitadas?,"{'text': '¡Buen día Luciana! Somos una organización sin fines de lucro que trabaja desde hace 18 años para reducir el hambre, mejorar la nutrición y evitar el desperdicio de alimentos solicitando donaciones de alimentos aptos para el consumo a: empresas, supermercados y productores agropecuarios, a fin de almacenarlos, clasificarlos y distribuirlos entre 1000 comedores y otras organizaciones sociales ubicadas en CABA y GBA. De esta manera, colaboramos con la alimentación de más de 140.000 personas por día. Conocé más acerca de cómo trabajamos y accedé a nuestro reporte de resultados visitando nuestra página web: https://www.bancodealimentos.org.ar/nosotros/quienes-somos/ ¡Saludos!', 'status': 'ACTIVE', 'date_created': '2019-12-02T08:11:14.656-04:00'}",Pack De Aguas
2019-11-25T17:41:02.000-04:00,MLA817805141,467409779,ANSWERED,Cuantos bidones de 5l incluye?,"{'text': '<p style=""display: inline-block;font-family:Helvetica,Arial,\'sans-serif\';font-size:13px;line-height:17px;background: url(\'http://static.mlstatic.com/org-img/ch/ui/0.10.7/assets/icons.png\') no-repeat;border-radius: 3px;border-style: solid;border-width: 1px;margin: 0 0 5px;padding: 8px 10px 8px 34px;text-shadow: 0 1px 0 rgba(255, 255, 255, 0.5);background-color: #FCF8CB;background-position: -225px -101px;border-color: #E4E2B8;"">Tuvimos que borrar esta respuesta porque no cumple con nuestras <a href=""http://ayuda.mercadolibre.com.ar/ayuda/listado/politicas-de-publicacion-PPML"">Políticas de Publicación</a>.</p>', 'status': 'BANNED', 'date_created': '2019-11-26T07:55:34.292-04:00'}",Pack De Aguas
2019-11-19T08:52:52.000-04:00,MLA817805141,467409779,ANSWERED,En que zona geografica actua Banco de Alimentos?,"{'text': '<p style=""display: inline-block;font-family:Helvetica,Arial,\'sans-serif\';font-size:13px;line-height:17px;background: url(\'http://static.mlstatic.com/org-img/ch/ui/0.10.7/assets/icons.png\') no-repeat;border-radius: 3px;border-style: solid;border-width: 1px;margin: 0 0 5px;padding: 8px 10px 8px 34px;text-shadow: 0 1px 0 rgba(255, 255, 255, 0.5);background-color: #FCF8CB;background-position: -225px -101px;border-color: #E4E2B8;"">Tuvimos que borrar esta respuesta porque no cumple con nuestras <a href=""http://ayuda.mercadolibre.com.ar/ayuda/listado/politicas-de-publicacion-PPML"">Políticas de Publicación</a>.</p>', 'status': 'BANNED', 'date_created': '2019-11-25T11:02:52.433-04:00'}",Pack De Aguas
2019-12-02T08:07:10.000-04:00,MLA814260070,467409779,ANSWERED,Gracias por darme el espacio para poder ayudarlos,"{'text': 'Gracias a vos!', 'status': 'ACTIVE', 'date_created': '2019-12-02T08:16:20.412-04:00'}",Atún
2019-11-28T19:02:46.000-04:00,MLA814260070,467409779,ANSWERED,A demás de comprar estos productos se puede ayudar de otra manera ?,"{'text': '¡Hola Carolina! gracias por participar de la campaña. Podés colaborar donando tu tiempo como voluntario o haciendo un aporte en dinero. ¡Visitanos en nuestra web para accerder a más información! Quiero ser voluntario: https://www.bancodealimentos.org.ar/voluntariado/ Quiero donar: https://www.bancodealimentos.org.ar/donantes-de-fondos/ ¡Saludos!', 'status': 'ACTIVE', 'date_created': '2019-12-02T07:58:56.833-04:00'}",Atún
2019-11-22T11:59:20.000-04:00,MLA814260070,467409779,ANSWERED,Que buena iniciativa para donar!,"{'text': 'Gracias !', 'status': 'ACTIVE', 'date_created': '2019-11-22T12:11:59.853-04:00'}",Atún
2019-11-27T09:19:39.000-04:00,MLA817806592,467409779,ANSWERED,"Hola buen día. Te pregunto, yo donó al banco de alimentos un x producto. Que espero sea de buena calidad para esas personas que se que necesitan. Ustedes se encargan de llevarlo a esos comedores ?? Pienso que además de alimentos tienen que alfabetizar y educar. Para que ellos tengan las mismas oportunidades que tenemos nosotros de trabajar en un  lugar que nos gusta. Así este sistema de banco de alimentos y fundaciones no estén mas. Desde ya cuando la sociedad sea más madura y comprometida por los demas y no consigo misma ( ver al otro sujeto como un espejo de si mismo,persona que reflexiona sobre la sociedad que se alla ) etc.  Muchas gracias dario","{'text': '<p style=""display: inline-block;font-family:Helvetica,Arial,\'sans-serif\';font-size:13px;line-height:17px;background: url(\'http://static.mlstatic.com/org-img/ch/ui/0.10.7/assets/icons.png\') no-repeat;border-radius: 3px;border-style: solid;border-width: 1px;margin: 0 0 5px;padding: 8px 10px 8px 34px;text-shadow: 0 1px 0 rgba(255, 255, 255, 0.5);background-color: #FCF8CB;background-position: -225px -101px;border-color: #E4E2B8;"">Tuvimos que borrar esta respuesta porque no cumple con nuestras <a href=""http://ayuda.mercadolibre.com.ar/ayuda/listado/politicas-de-publicacion-PPML"">Políticas de Publicación</a>.</p>', 'status': 'BANNED', 'date_created': '2019-11-28T11:11:39.248-04:00'}",Combo
2019-12-04T00:11:30.000-04:00,MLA817806704,467409779,ANSWERED,Hola el precio es por unidad,"{'text': '¡Hola! Los productos ""Banco de Alimentos"" son virtuales y no reales. Con la compra de alguno de ellos estás participando de una campaña de recaudación donando el importe del mismo para que desde nuestra ONG (Banco de Alimentos de Buenos Aires) podamos seguir colaborando con personas que sufren inseguridad alimentaria. En otras palabras, no recibirás el producto físicamente sino que con la compra estarás donando el monto del precio que figura. Para conocer más acerca del Banco de Alimentos ingresá a https://www.bancodealimentos.org.ar/ ¡Un saludo!', 'status': 'ACTIVE', 'date_created': '2019-12-05T09:22:32.520-04:00'}",Combo
2019-11-25T22:28:07.000-04:00,MLA817806704,467409779,ANSWERED,El importe va completo? O mercado libre cobra comisión con esto?,"{'text': '¡Buen día Adriana! Como ONG participamos de un programa que se llama ""Mercado Libre Solidario"" por lo que las donaciones van directamente a nuestra organización ¡un saludo!', 'status': 'ACTIVE', 'date_created': '2019-11-26T08:09:14.888-04:00'}",Combo
2019-11-27T07:40:32.000-04:00,MLA817805563,467409779,ANSWERED,Hola soy de corrientes capital hacen envio,"{'text': '<p style=""display: inline-block;font-family:Helvetica,Arial,\'sans-serif\';font-size:13px;line-height:17px;background: url(\'http://static.mlstatic.com/org-img/ch/ui/0.10.7/assets/icons.png\') no-repeat;border-radius: 3px;border-style: solid;border-width: 1px;margin: 0 0 5px;padding: 8px 10px 8px 34px;text-shadow: 0 1px 0 rgba(255, 255, 255, 0.5);background-color: #FCF8CB;background-position: -225px -101px;border-color: #E4E2B8;"">Tuvimos que borrar esta respuesta porque no cumple con nuestras <a href=""http://ayuda.mercadolibre.com.ar/ayuda/listado/politicas-de-publicacion-PPML"">Políticas de Publicación</a>.</p>', 'status': 'BANNED', 'date_created': '2019-11-27T08:05:19.395-04:00'}",Combo
2019-12-06T08:05:12.000-04:00,MLA817796260,467409779,ANSWERED,Ah ok... gracias,"{'text': '¡Un saludo!', 'status': 'ACTIVE', 'date_created': '2019-12-06T15:29:46.766-04:00'}",Huevos
2019-12-05T16:15:23.000-04:00,MLA817796260,467409779,ANSWERED,160 la docena ...es un afano ...está 150 el maplets,"{'text': '¡Hola! Los productos ""Banco de Alimentos"" son virtuales y no reales. Con la compra de alguno de ellos estás participando de una campaña de recaudación donando el importe del mismo para que desde nuestra ONG (Banco de Alimentos de Buenos Aires) podamos seguir colaborando con personas que sufren inseguridad alimentaria. En otras palabras, no recibirás el producto físicamente sino que con la compra estarás donando el monto del precio que figura. Para conocer más acerca del Banco de Alimentos ingresá a https://www.bancodealimentos.org.ar/ ¡Un saludo!', 'status': 'ACTIVE', 'date_created': '2019-12-06T07:55:45.563-04:00'}",Huevos
2019-11-27T21:26:58.000-04:00,MLA817796260,467409779,ANSWERED,hola señor marcos galperin. yo se los vendomas baratos asi podemos ayudar a mas personas.,"{'text': '<p style=""display: inline-block;font-family:Helvetica,Arial,\'sans-serif\';font-size:13px;line-height:17px;background: url(\'http://static.mlstatic.com/org-img/ch/ui/0.10.7/assets/icons.png\') no-repeat;border-radius: 3px;border-style: solid;border-width: 1px;margin: 0 0 5px;padding: 8px 10px 8px 34px;text-shadow: 0 1px 0 rgba(255, 255, 255, 0.5);background-color: #FCF8CB;background-position: -225px -101px;border-color: #E4E2B8;"">Tuvimos que borrar esta respuesta porque no cumple con nuestras <a href=""http://ayuda.mercadolibre.com.ar/ayuda/listado/politicas-de-publicacion-PPML"">Políticas de Publicación</a>.</p>', 'status': 'BANNED', 'date_created': '2019-11-28T11:10:59.249-04:00'}",Huevos
2019-11-27T15:42:30.000-04:00,MLA817796260,467409779,ANSWERED,Hola cual es su formato de venta? Pack? Unidad?,"{'text': '<p style=""display: inline-block;font-family:Helvetica,Arial,\'sans-serif\';font-size:13px;line-height:17px;background: url(\'http://static.mlstatic.com/org-img/ch/ui/0.10.7/assets/icons.png\') no-repeat;border-radius: 3px;border-style: solid;border-width: 1px;margin: 0 0 5px;padding: 8px 10px 8px 34px;text-shadow: 0 1px 0 rgba(255, 255, 255, 0.5);background-color: #FCF8CB;background-position: -225px -101px;border-color: #E4E2B8;"">Tuvimos que borrar esta respuesta porque no cumple con nuestras <a href=""http://ayuda.mercadolibre.com.ar/ayuda/listado/politicas-de-publicacion-PPML"">Políticas de Publicación</a>.</p>', 'status': 'BANNED', 'date_created': '2019-11-28T11:09:39.651-04:00'}",Huevos
2019-11-25T18:38:13.000-04:00,MLA817801915,467409779,ANSWERED,"si bien esto es una manera mas creativa y atractiva No conviene mas hacer una donacion directamente a Banco de Alimentos, y evitar asi gastos innecesarios?","{'text': '<p style=""display: inline-block;font-family:Helvetica,Arial,\'sans-serif\';font-size:13px;line-height:17px;background: url(\'http://static.mlstatic.com/org-img/ch/ui/0.10.7/assets/icons.png\') no-repeat;border-radius: 3px;border-style: solid;border-width: 1px;margin: 0 0 5px;padding: 8px 10px 8px 34px;text-shadow: 0 1px 0 rgba(255, 255, 255, 0.5);background-color: #FCF8CB;background-position: -225px -101px;border-color: #E4E2B8;"">Tuvimos que borrar esta respuesta porque no cumple con nuestras <a href=""http://ayuda.mercadolibre.com.ar/ayuda/listado/politicas-de-publicacion-PPML"">Políticas de Publicación</a>.</p>', 'status': 'BANNED', 'date_created': '2019-11-26T08:11:07.519-04:00'}",Leche Polvo
2019-11-28T11:19:59.000-04:00,MLA817805976,467409779,ANSWERED,Ah bueno ahpra entendiikk,"{'text': 'Gracias!! cualquier otra duda no dejes de decirnos!', 'status': 'ACTIVE', 'date_created': '2019-11-28T11:23:51.896-04:00'}",Combo
2019-11-27T15:36:23.000-04:00,MLA817805976,467409779,ANSWERED,Como es el tema de el envio...????? Para los q son de otra provincia?,"{'text': '<p style=""display: inline-block;font-family:Helvetica,Arial,\'sans-serif\';font-size:13px;line-height:17px;background: url(\'http://static.mlstatic.com/org-img/ch/ui/0.10.7/assets/icons.png\') no-repeat;border-radius: 3px;border-style: solid;border-width: 1px;margin: 0 0 5px;padding: 8px 10px 8px 34px;text-shadow: 0 1px 0 rgba(255, 255, 255, 0.5);background-color: #FCF8CB;background-position: -225px -101px;border-color: #E4E2B8;"">Tuvimos que borrar esta respuesta porque no cumple con nuestras <a href=""http://ayuda.mercadolibre.com.ar/ayuda/listado/politicas-de-publicacion-PPML"">Políticas de Publicación</a>.</p>', 'status': 'BANNED', 'date_created': '2019-11-28T11:09:29.513-04:00'}",Combo
2019-12-10T10:28:25.000-04:00,MLA817801542,467409779,UNANSWERED,no entiendo. vos recibis el producto y tu dinero va a la colaboración? si compro un jugo lo recibo en ese envase?,,Jugo
